Location_ID,Event_ID,Observation_ID,Year,Start_Date,Territory_Name,Survey_Purpose,Analysis_Type,Territory_Type,Area_Type,Detection_Purpose,Detection_Result_Code,Detection_Result,PRFA_Detected,OBS_Stime,OBS_Ftime,Duration,Species,Detection,Adults,Fledglings,Nestlings,OtherAge,Num_Eggs,Territorial_Behav,Nest_Code
71,1065,18757,2014,2014-05-22T00:00:00Z,North Chalone Peak,Non-Core,Fecundity,Territory,Non-core,Nestlings,YF,Yes: Nest failed,Yes,12/30/1899 9:10:00,12/30/1899 10:30:00,,PRFA,1,1,0,0,NA,0,Yes,nc-1
222,1761,18748,2014,2014-05-20T00:00:00Z,Narrows East Fork of Marion Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:00:00,12/30/1899 13:40:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
200,3322,18746,2014,2014-05-20T00:00:00Z,Willow Spring Slide,Non-Core,Fecundity,Territory,Non-core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:40:00,12/30/1899 10:08:00,,PRFA,1,0,0,4,NA,0,Yes,wss-2
29,7,18755,2014,2014-05-19T00:00:00Z,Egg,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:52:00,12/30/1899 12:30:00,,PRFA,1,1,0,5,NA,0,Yes,egg-1
29,7,18756,2014,2014-05-19T00:00:00Z,Resurrection Wall,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:52:00,12/30/1899 12:30:00,,PRFA,1,1,0,2,NA,0,Yes,RW-8
130,918,18754,2014,2014-05-19T00:00:00Z,Resurrection Wall,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:45:00,12/30/1899 10:23:00,,PRFA,1,1,0,2,NA,0,Yes,RW-8
152,115,18742,2014,2014-05-18T00:00:00Z,Crowley Towers,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:12:00,12/30/1899 10:40:00,,PRFA,1,1,0,1,NA,0,Yes,ct-1
191,2600,18745,2014,2014-05-18T00:00:00Z,South Balconies,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:25:00,12/30/1899 15:20:00,,PRFA,1,0,0,3,NA,0,Yes,sgb-15
109,3290,18949,2014,2014-05-16T00:00:00Z,Central High Peaks,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:58:00,12/30/1899 15:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,3290,18950,2014,2014-05-16T00:00:00Z,Upper Condor Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:58:00,12/30/1899 15:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,3290,18948,2014,2014-05-16T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:58:00,12/30/1899 15:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
221,1677,18752,2014,2014-05-16T00:00:00Z,Pig Canyon,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:50:00,12/30/1899 12:54:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
149,883,18738,2014,2014-05-15T00:00:00Z,Drywall,Non-Core,Fecundity,Territory,Non-core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 8:20:00,12/30/1899 9:10:00,,PRFA,1,2,0,2,NA,0,Yes,DRY-15
55,1320,18731,2014,2014-05-09T00:00:00Z,South Balconies,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:13:00,12/30/1899 14:45:00,,PRFA,1,1,0,1,NA,0,Yes,sgb-15
55,1320,18730,2014,2014-05-09T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:15:00,12/30/1899 14:45:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
46,489,18726,2014,2014-05-08T00:00:00Z,NE Sec 15,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:20:00,12/30/1899 16:00:00,,PRFA,1,1,0,0,NA,-999,Yes,NES-4
53,3185,18725,2014,2014-05-08T00:00:00Z,South Chalone,Non-Core,Fecundity,Territory,Non-core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:50:00,12/30/1899 13:44:00,,PRFA,1,2,0,3,NA,0,Yes,SC-7
126,9,18724,2014,2014-05-08T00:00:00Z,North Chalone Peak,Non-Core,Fecundity,Territory,Non-core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:10:00,12/30/1899 11:54:00,,PRFA,1,0,0,3,NA,0,Yes,nc-1
149,382,18723,2014,2014-05-07T00:00:00Z,Drywall,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:45:00,12/30/1899 15:34:00,,PRFA,1,1,0,0,NA,3,Yes,DRY-15
200,3,18722,2014,2014-05-06T00:00:00Z,Willow Spring Slide,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:00:00,12/30/1899 11:15:00,,PRFA,1,2,0,0,NA,-999,Yes,wss-2
107,1768,18718,2014,2014-05-04T00:00:00Z,South Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:15:00,12/30/1899 13:15:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,1446,18715,2014,2014-05-03T00:00:00Z,Little Pinnacles,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 8:50:00,12/30/1899 11:40:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,2152,18696,2014,2014-04-27T00:00:00Z,Resurrection Wall,Core,Fecundity,Territory,Core,Nestlings,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:40:00,12/30/1899 13:05:00,,PRFA,1,1,0,2,NA,0,Yes,RW-8
59,1662,18699,2014,2014-04-27T00:00:00Z,Pig Canyon,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:17:00,12/30/1899 11:24:00,,PRFA,1,1,0,0,NA,0,Yes,PIG-11
29,2152,18697,2014,2014-04-27T00:00:00Z,Egg,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:40:00,12/30/1899 13:05:00,,PRFA,1,1,0,0,NA,-999,Yes,egg-1
222,246,18690,2014,2014-04-26T00:00:00Z,Narrows East Fork of Marion Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:15:00,12/30/1899 14:40:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
55,2738,18688,2014,2014-04-24T00:00:00Z,South Balconies,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:19:00,12/30/1899 15:36:00,,PRFA,1,1,0,0,NA,-999,Yes,sgb-15
16,1120,18683,2014,2014-04-24T00:00:00Z,Crowley Towers,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:32:00,12/30/1899 11:51:00,,PRFA,1,3,0,0,NA,-999,Yes,ct-1
118,113,18686,2014,2014-04-24T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:03:00,12/30/1899 14:28:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
40,1713,18674,2014,2014-04-23T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:47:00,12/30/1899 12:33:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
120,562,18673,2014,2014-04-13T00:00:00Z,Little Pinnacles,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:50:00,12/30/1899 11:30:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
149,1078,18672,2014,2014-04-12T00:00:00Z,Drywall,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:10:00,12/30/1899 17:49:00,,PRFA,1,2,0,0,NA,1,Yes,DRY-15
221,2388,18663,2014,2014-04-11T00:00:00Z,Pig Canyon,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:55:00,12/30/1899 11:15:00,,PRFA,1,1,0,0,NA,-999,Yes,PIG-11
200,1612,18654,2014,2014-04-10T00:00:00Z,Willow Spring Slide,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:33:00,12/30/1899 10:43:00,,PRFA,1,2,0,0,NA,4,Yes,wss-2
175,622,18655,2014,2014-04-07T00:00:00Z,Prescribed Burn Cliffs,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:35:00,12/30/1899 15:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,622,18656,2014,2014-04-07T00:00:00Z,Neglected Valley,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:35:00,12/30/1899 15:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,622,18932,2014,2014-04-07T00:00:00Z,Frog/Hand,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:35:00,12/30/1899 15:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
71,2748,18709,2014,2014-04-06T00:00:00Z,North Chalone Peak,Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:02:00,12/30/1899 13:03:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
131,1750,18650,2014,2014-04-05T00:00:00Z,NE Sec 15,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:20:00,12/30/1899 12:05:00,,PRFA,1,1,0,0,NA,-999,Yes,NES-4
126,742,18649,2014,2014-04-05T00:00:00Z,North Chalone Peak,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:00:00,12/30/1899 16:00:00,,PRFA,1,2,0,0,NA,-999,Yes,nc-1
53,464,18651,2014,2014-04-05T00:00:00Z,South Chalone,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:48:00,12/30/1899 15:33:00,,PRFA,1,1,0,0,NA,-999,Yes,SC-7
152,934,18647,2014,2014-04-04T00:00:00Z,Crowley Towers,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:11:00,12/30/1899 13:50:00,,PRFA,1,2,0,0,NA,-999,Yes,ct-1
191,3237,18645,2014,2014-04-04T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:41:00,12/30/1899 15:50:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
191,3237,18643,2014,2014-04-04T00:00:00Z,South Balconies,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:50:00,12/30/1899 15:56:00,,PRFA,1,2,0,0,NA,-999,Yes,sgb-15
107,1100,18639,2014,2014-04-03T00:00:00Z,South Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:20:00,12/30/1899 14:20:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
221,478,18624,2014,2014-03-30T00:00:00Z,Pig Canyon,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:08:00,12/30/1899 11:40:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
29,347,18630,2014,2014-03-30T00:00:00Z,Egg,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:00:00,12/30/1899 14:05:00,,PRFA,1,2,0,0,NA,3,Yes,egg-1
29,347,18631,2014,2014-03-30T00:00:00Z,Resurrection Wall,Core,Fecundity,Territory,Core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:35:00,12/30/1899 14:05:00,,PRFA,1,2,0,0,NA,3,Yes,RW-8
222,709,18622,2014,2014-03-28T00:00:00Z,Narrows East Fork of Marion Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:20:00,12/30/1899 14:35:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
186,3274,18619,2014,2014-03-27T00:00:00Z,Hanging Valley,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:42:00,12/30/1899 17:32:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
186,3274,18618,2014,2014-03-27T00:00:00Z,Little Pinnacles,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:42:00,12/30/1899 17:32:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
25,821,18615,2014,2014-03-27T00:00:00Z,NE Sec 15,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:40:00,12/30/1899 13:38:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
84,2988,18604,2014,2014-03-25T00:00:00Z,North Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:52:00,12/30/1899 14:55:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
84,2988,18603,2014,2014-03-25T00:00:00Z,Canyon North of Willow Springs,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:52:00,12/30/1899 14:55:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
84,2988,18605,2014,2014-03-25T00:00:00Z,Tugboat,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:52:00,12/30/1899 14:55:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
84,2988,18606,2014,2014-03-25T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:00:00,12/30/1899 14:55:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
42,2317,18951,2014,2014-03-23T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 9:20:00,12/30/1899 16:10:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
42,2317,18952,2014,2014-03-23T00:00:00Z,Upper Condor Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 9:20:00,12/30/1899 16:10:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
42,2317,18953,2014,2014-03-23T00:00:00Z,Central High Peaks,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 9:20:00,12/30/1899 16:10:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
192,1246,18602,2014,2014-03-22T00:00:00Z,Willow Spring Slide,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:30:00,12/30/1899 16:38:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
55,2410,18599,2014,2014-03-21T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:43:00,12/30/1899 13:46:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
61,3075,18600,2014,2014-03-21T00:00:00Z,Drywall,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:05:00,12/30/1899 17:11:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
40,2364,18591,2014,2014-03-20T00:00:00Z,Willow Spring Slide,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:12:00,12/30/1899 16:00:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
40,2364,18592,2014,2014-03-20T00:00:00Z,Mating Rocks,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:00:00,12/30/1899 17:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2364,18590,2014,2014-03-20T00:00:00Z,Crowley Drainage,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:00:00,12/30/1899 17:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2364,18589,2014,2014-03-20T00:00:00Z,North Balconies,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:00:00,12/30/1899 17:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2364,18593,2014,2014-03-20T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:44:00,12/30/1899 16:52:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
208,662,18582,2014,2014-03-15T00:00:00Z,High Peaks Trail West of Chalone Picnic Area,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:35:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,662,18581,2014,2014-03-15T00:00:00Z,Guard Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:35:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,662,18580,2014,2014-03-15T00:00:00Z,D. Soto Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:35:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,1302,18573,2014,2014-03-14T00:00:00Z,Neglected Valley,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:25:00,12/30/1899 15:32:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
175,1302,18575,2014,2014-03-14T00:00:00Z,Frog/Hand,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,1302,18574,2014,2014-03-14T00:00:00Z,Prescribed Burn Cliffs,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,1302,18576,2014,2014-03-14T00:00:00Z,Goat Rock,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:12:00,12/30/1899 16:13:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
15,907,18572,2014,2014-03-13T00:00:00Z,Pig Canyon,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:10:00,12/30/1899 14:35:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
36,1796,18567,2014,2014-03-11T00:00:00Z,Hanging Valley,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:35:00,12/30/1899 18:15:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,1796,18566,2014,2014-03-11T00:00:00Z,Frog Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:35:00,12/30/1899 18:15:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,1796,18564,2014,2014-03-11T00:00:00Z,Little Pinnacles,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:48:00,12/30/1899 14:52:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
152,1387,18563,2014,2014-03-10T00:00:00Z,Crowley Drainage,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:45:00,12/30/1899 17:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,1387,18562,2014,2014-03-10T00:00:00Z,North Balconies,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:00:00,12/30/1899 17:00:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
152,1387,18561,2014,2014-03-10T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:00:00,12/30/1899 17:00:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
213,500,18947,2014,2014-03-09T00:00:00Z,Upper Condor Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 9:20:00,12/30/1899 12:20:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
213,500,18946,2014,2014-03-09T00:00:00Z,Central High Peaks,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 9:20:00,12/30/1899 12:20:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,1807,18554,2014,2014-03-08T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 17:30:00,12/30/1899 17:56:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
191,1807,18550,2014,2014-03-08T00:00:00Z,General Balconies,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:00:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,1807,18553,2014,2014-03-08T00:00:00Z,South Balconies,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:58:00,12/30/1899 18:05:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
191,1807,18549,2014,2014-03-08T00:00:00Z,Machete Ridge,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:00:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18543,2014,2014-03-07T00:00:00Z,Tunnel,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18933,2014,2014-03-07T00:00:00Z,Pipsqueak Pinnacles,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18934,2014,2014-03-07T00:00:00Z,Deserted Valley,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18538,2014,2014-03-07T00:00:00Z,Resurrection Wall,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,81,18539,2014,2014-03-07T00:00:00Z,Scout Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18540,2014,2014-03-07T00:00:00Z,Goat Rock,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18546,2014,2014-03-07T00:00:00Z,Egg,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:21:00,12/30/1899 16:51:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,81,18542,2014,2014-03-07T00:00:00Z,Teapot Dome,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,81,18541,2014,2014-03-07T00:00:00Z,Western Front,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:05:00,12/30/1899 17:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
126,1481,18522,2014,2014-03-05T00:00:00Z,North Chalone Peak,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:30:00,12/30/1899 14:18:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
25,2160,18529,2014,2014-03-05T00:00:00Z,NE Sec 15,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:00:00,12/30/1899 16:00:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
98,3052,18524,2014,2014-03-05T00:00:00Z,South Chalone,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:58:00,12/30/1899 16:42:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
25,644,18523,2014,2014-03-05T00:00:00Z,NE Sec 15,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:00:00,12/30/1899 12:10:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
108,61,18520,2014,2014-03-04T00:00:00Z,Pipsqueak Pinnacles,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
108,61,18519,2014,2014-03-04T00:00:00Z,Discovery Wall,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
108,61,19101,2014,2014-03-04T00:00:00Z,Upper Bear Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
107,425,18512,2014,2014-03-03T00:00:00Z,South Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
213,1836,18506,2014,2014-02-25T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:10:00,12/30/1899 14:42:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
221,920,18508,2014,2014-02-25T00:00:00Z,Pig Canyon,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:52:00,12/30/1899 16:27:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
